interaction_id,user_id,product_id,interaction_type,interaction_date,rating,session_duration
28050,2040,147,view,2025-08-27 10:25:45.743084,,234.0
28051,1578,9,view,2025-08-27 10:25:45.743084,,36.0
28052,1185,521,view,2025-08-27 10:25:45.743084,,194.0
28053,2842,116,view,2025-08-27 10:25:45.743084,,15.0
28054,1748,668,view,2025-08-27 10:25:45.743084,,95.0
28055,2717,207,purchase,2025-08-27 10:25:45.743084,5.0,
28056,3161,234,add_to_cart,2025-08-27 10:25:45.743084,,
28057,1139,147,add_to_cart,2025-08-27 10:25:45.743084,,
28058,1439,660,view,2025-08-27 10:25:45.743084,,56.0
28059,1905,235,view,2025-08-27 10:25:45.743084,,5.0
28060,2319,697,view,2025-08-27 10:25:45.743084,,79.0
28061,3012,822,view,2025-08-27 10:25:45.743084,,24.0
28062,3767,822,view,2025-08-27 10:25:45.743084,,8.0
28063,3178,819,add_to_cart,2025-08-27 10:25:45.743084,,
28064,3197,127,view,2025-08-27 10:25:45.743084,,13.0
28065,3355,137,view,2025-08-27 10:25:45.743084,,50.0
28066,1200,422,view,2025-08-27 10:25:45.743084,,9.0
28067,2802,662,view,2025-08-27 10:25:45.743084,,12.0
28068,4897,726,view,2025-08-27 10:25:45.743084,,26.0
28069,1742,91,view,2025-08-27 10:25:45.743084,,127.0
28070,2998,856,view,2025-08-27 10:25:45.743084,,60.0
28071,3297,600,view,2025-08-27 10:25:45.743084,,203.0
28072,4985,147,view,2025-08-27 10:25:45.743084,,0.0
28073,3607,414,view,2025-08-27 10:25:45.743084,,6.0
28074,751,445,view,2025-08-27 10:25:45.743084,,75.0
28075,746,285,view,2025-08-27 10:25:45.743084,,25.0
28076,1149,759,view,2025-08-27 10:25:45.743084,,45.0
28077,441,258,add_to_cart,2025-08-27 10:25:45.743084,,
28078,7,689,view,2025-08-27 10:25:45.743084,,0.0
28079,1940,48,view,2025-08-27 10:25:45.743084,,3.0
28080,2799,11,view,2025-08-27 10:25:45.743084,,16.0
28081,2810,955,view,2025-08-27 10:25:45.743084,,42.0
28082,3334,318,view,2025-08-27 10:25:45.743084,,65.0
28083,1827,466,view,2025-08-27 10:25:45.743084,,72.0
28084,767,290,review,2025-08-27 10:25:45.743084,5.0,
28085,4549,742,view,2025-08-27 10:25:45.743084,,73.0
28086,3656,292,add_to_cart,2025-08-28 10:25:45.743084,,
28087,1800,282,view,2025-08-28 10:25:45.743084,,36.0
28088,1666,727,view,2025-08-28 10:25:45.743084,,97.0
28089,2242,367,view,2025-08-28 10:25:45.743084,,45.0
28090,4566,374,add_to_cart,2025-08-28 10:25:45.743084,,
28091,1601,966,view,2025-08-28 10:25:45.743084,,417.0
28092,1193,238,view,2025-08-28 10:25:45.743084,,10.0
28093,3751,88,view,2025-08-28 10:25:45.743084,,87.0
28094,1766,941,view,2025-08-28 10:25:45.743084,,114.0
28095,4707,967,add_to_cart,2025-08-28 10:25:45.743084,,
28096,3153,797,view,2025-08-28 10:25:45.743084,,96.0
28097,3288,208,view,2025-08-28 10:25:45.743084,,45.0
28098,56,165,view,2025-08-28 10:25:45.743084,,33.0
28099,642,786,view,2025-08-28 10:25:45.743084,,21.0
28100,4827,444,view,2025-08-28 10:25:45.743084,,50.0
28101,363,286,view,2025-08-28 10:25:45.743084,,2.0
28102,4890,414,review,2025-08-28 10:25:45.743084,4.0,
28103,4182,614,view,2025-08-28 10:25:45.743084,,69.0
28104,4570,300,view,2025-08-28 10:25:45.743084,,98.0
28105,1316,363,add_to_cart,2025-08-28 10:25:45.743084,,
28106,4241,256,view,2025-08-28 10:25:45.743084,,49.0
28107,4378,87,view,2025-08-28 10:25:45.743084,,26.0
28108,3456,596,add_to_cart,2025-08-28 10:25:45.743084,,
28109,4504,458,view,2025-08-28 10:25:45.743084,,13.0
28110,2957,604,view,2025-08-28 10:25:45.743084,,66.0
28111,1827,445,purchase,2025-08-28 10:25:45.743084,5.0,
28112,4102,493,view,2025-08-28 10:25:45.743084,,75.0
28113,1322,95,view,2025-08-28 10:25:45.743084,,68.0
28114,2609,244,add_to_cart,2025-08-28 10:25:45.743084,,
28115,2887,213,view,2025-08-28 10:25:45.743084,,177.0
28116,4386,917,view,2025-08-28 10:25:45.743084,,104.0
28117,3172,552,view,2025-08-28 10:25:45.743084,,60.0
28118,4020,250,view,2025-08-28 10:25:45.743084,,48.0
28119,333,519,add_to_cart,2025-08-28 10:25:45.743084,,
28120,2432,215,view,2025-08-28 10:25:45.743084,,232.0
28121,1992,863,add_to_cart,2025-08-28 10:25:45.743084,,
28122,4487,75,view,2025-08-28 10:25:45.743084,,34.0
28123,1229,648,view,2025-08-28 10:25:45.743084,,11.0
28124,1751,198,purchase,2025-08-28 10:25:45.743084,4.0,
28125,3295,1000,view,2025-08-28 10:25:45.743084,,10.0
28126,1898,516,add_to_cart,2025-08-28 10:25:45.743084,,
28127,4405,940,view,2025-08-28 10:25:45.743084,,140.0
28128,2346,708,view,2025-08-28 10:25:45.743084,,5.0
28129,3703,245,add_to_cart,2025-08-28 10:25:45.743084,,
28130,624,789,view,2025-08-28 10:25:45.743084,,101.0
28131,4979,891,view,2025-08-28 10:25:45.743084,,2.0
28132,2208,575,view,2025-08-28 10:25:45.743084,,132.0
28133,969,535,purchase,2025-08-28 10:25:45.743084,3.0,
28134,4361,157,view,2025-08-28 10:25:45.743084,,49.0
28135,2959,508,view,2025-08-28 10:25:45.743084,,133.0
28136,3551,748,view,2025-08-28 10:25:45.743084,,82.0
28137,4415,916,view,2025-08-28 10:25:45.743084,,87.0
28138,4638,827,view,2025-08-28 10:25:45.743084,,3.0
28139,44,420,review,2025-08-28 10:25:45.743084,5.0,
28140,1717,784,view,2025-08-28 10:25:45.743084,,5.0
28141,469,400,view,2025-08-28 10:25:45.743084,,151.0
28142,4707,407,view,2025-08-28 10:25:45.743084,,5.0
28143,1706,162,add_to_cart,2025-08-28 10:25:45.743084,,
28144,684,95,view,2025-08-28 10:25:45.743084,,6.0
28145,3775,297,add_to_cart,2025-08-28 10:25:45.743084,,
28146,4629,286,view,2025-08-28 10:25:45.743084,,181.0
28147,2934,429,view,2025-08-28 10:25:45.743084,,34.0
28148,1107,400,view,2025-08-28 10:25:45.743084,,9.0
28149,4318,228,view,2025-08-28 10:25:45.743084,,5.0
28150,4022,241,view,2025-08-28 10:25:45.743084,,11.0
28151,1710,729,view,2025-08-28 10:25:45.743084,,36.0
28152,829,828,view,2025-08-28 10:25:45.743084,,4.0
28153,3520,809,view,2025-08-28 10:25:45.743084,,0.0
28154,761,984,add_to_cart,2025-08-28 10:25:45.743084,,
28155,3094,604,view,2025-08-28 10:25:45.743084,,2.0
28156,1762,194,view,2025-08-28 10:25:45.743084,,31.0
28157,1795,41,view,2025-08-28 10:25:45.743084,,46.0
28158,1772,224,view,2025-08-28 10:25:45.743084,,30.0
28159,368,898,view,2025-08-28 10:25:45.743084,,0.0
28160,3672,948,view,2025-08-28 10:25:45.743084,,102.0
28161,3100,465,review,2025-08-28 10:25:45.743084,4.0,
28162,990,284,purchase,2025-08-28 10:25:45.743084,5.0,
28163,4444,624,view,2025-08-28 10:25:45.743084,,137.0
28164,4553,19,view,2025-08-28 10:25:45.743084,,27.0
28165,648,250,view,2025-08-28 10:25:45.743084,,236.0
28166,3148,474,view,2025-08-28 10:25:45.743084,,36.0
28167,413,438,purchase,2025-08-28 10:25:45.743084,5.0,
28168,2392,635,view,2025-08-28 10:25:45.743084,,164.0
28169,4222,403,view,2025-08-28 10:25:45.743084,,44.0
28170,3881,787,view,2025-08-28 10:25:45.743084,,75.0
28171,3798,429,view,2025-08-28 10:25:45.743084,,48.0
28172,4160,340,add_to_cart,2025-08-28 10:25:45.743084,,
28173,2961,558,view,2025-08-28 10:25:45.743084,,8.0
28174,230,153,view,2025-08-28 10:25:45.743084,,186.0
28175,4346,437,view,2025-08-28 10:25:45.743084,,309.0
28176,4218,621,view,2025-08-28 10:25:45.743084,,163.0
28177,833,409,view,2025-08-28 10:25:45.743084,,47.0
28178,3252,97,add_to_cart,2025-08-28 10:25:45.743084,,
28179,4179,681,view,2025-08-28 10:25:45.743084,,4.0
28180,778,583,add_to_cart,2025-08-28 10:25:45.743084,,
28181,3337,398,purchase,2025-08-28 10:25:45.743084,4.0,
28182,4330,515,view,2025-08-28 10:25:45.743084,,150.0
28183,4858,843,view,2025-08-28 10:25:45.743084,,271.0
28184,3335,464,view,2025-08-28 10:25:45.743084,,177.0
28185,3316,649,add_to_cart,2025-08-28 10:25:45.743084,,
28186,4953,430,view,2025-08-28 10:25:45.743084,,69.0
28187,4244,260,review,2025-08-28 10:25:45.743084,4.0,
28188,1748,359,view,2025-08-28 10:25:45.743084,,7.0
28189,636,566,view,2025-08-28 10:25:45.743084,,75.0
28190,803,36,view,2025-08-28 10:25:45.743084,,145.0
28191,1784,258,view,2025-08-28 10:25:45.743084,,285.0
28192,3667,455,add_to_cart,2025-08-28 10:25:45.743084,,
28193,3573,276,view,2025-08-28 10:25:45.743084,,0.0
28194,1318,490,view,2025-08-28 10:25:45.743084,,41.0
28195,4366,820,view,2025-08-28 10:25:45.743084,,46.0
28196,2850,357,view,2025-08-28 10:25:45.743084,,179.0
28197,2190,331,add_to_cart,2025-08-28 10:25:45.743084,,
28198,3841,652,purchase,2025-08-28 10:25:45.743084,5.0,
28199,474,464,view,2025-08-28 10:25:45.743084,,53.0
28200,869,574,view,2025-08-28 10:25:45.743084,,13.0
28201,4199,577,view,2025-08-28 10:25:45.743084,,23.0
28202,2631,124,view,2025-08-28 10:25:45.743084,,15.0
28203,2642,414,view,2025-08-28 10:25:45.743084,,117.0
28204,3788,10,view,2025-08-28 10:25:45.743084,,89.0
28205,2362,686,purchase,2025-08-28 10:25:45.743084,2.0,
28206,4509,703,view,2025-08-28 10:25:45.743084,,93.0
28207,2841,258,view,2025-08-28 10:25:45.743084,,65.0
28208,918,307,view,2025-08-28 10:25:45.743084,,127.0
28209,2130,783,add_to_cart,2025-08-28 10:25:45.743084,,
28210,4317,519,view,2025-08-28 10:25:45.743084,,110.0
28211,4013,300,view,2025-08-28 10:25:45.743084,,120.0
28212,856,187,view,2025-08-28 10:25:45.743084,,58.0
28213,1025,679,view,2025-08-28 10:25:45.743084,,144.0
28214,3334,357,view,2025-08-28 10:25:45.743084,,47.0
28215,2251,848,add_to_cart,2025-08-28 10:25:45.743084,,
28216,1401,36,view,2025-08-28 10:25:45.743084,,40.0
28217,4014,443,add_to_cart,2025-08-28 10:25:45.743084,,
28218,3405,946,view,2025-08-28 10:25:45.743084,,114.0
28219,3105,472,view,2025-08-28 10:25:45.743084,,106.0
28220,2321,532,view,2025-08-28 10:25:45.743084,,44.0
28221,1025,745,view,2025-08-28 10:25:45.743084,,71.0
28222,811,754,view,2025-08-28 10:25:45.743084,,9.0
28223,4532,923,view,2025-08-28 10:25:45.743084,,72.0
28224,2699,489,add_to_cart,2025-08-28 10:25:45.743084,,
28225,2729,488,view,2025-08-28 10:25:45.743084,,154.0
28226,3788,803,view,2025-08-28 10:25:45.743084,,153.0
28227,2335,4,add_to_cart,2025-08-28 10:25:45.743084,,
28228,852,243,view,2025-08-28 10:25:45.743084,,0.0
28229,687,634,view,2025-08-28 10:25:45.743084,,61.0
28230,1138,919,view,2025-08-28 10:25:45.743084,,35.0
28231,1768,259,view,2025-08-28 10:25:45.743084,,86.0
28232,569,167,view,2025-08-28 10:25:45.743084,,119.0
28233,1989,942,view,2025-08-28 10:25:45.743084,,5.0
28234,2067,772,view,2025-08-28 10:25:45.743084,,12.0
28235,2717,202,view,2025-08-28 10:25:45.743084,,13.0
28236,3489,759,view,2025-08-28 10:25:45.743084,,12.0
28237,275,366,view,2025-08-28 10:25:45.743084,,243.0
28238,2587,953,view,2025-08-28 10:25:45.743084,,111.0
28239,3298,144,add_to_cart,2025-08-28 10:25:45.743084,,
28240,282,764,view,2025-08-28 10:25:45.743084,,10.0
28241,3468,499,add_to_cart,2025-08-28 10:25:45.743084,,
28242,1017,158,view,2025-08-28 10:25:45.743084,,147.0
28243,711,479,view,2025-08-28 10:25:45.743084,,33.0
28244,118,22,view,2025-08-28 10:25:45.743084,,24.0
28245,1158,116,add_to_cart,2025-08-28 10:25:45.743084,,
28246,1353,876,view,2025-08-28 10:25:45.743084,,1.0
28247,2084,469,add_to_cart,2025-08-28 10:25:45.743084,,
28248,953,969,add_to_cart,2025-08-28 10:25:45.743084,,
28249,2252,189,add_to_cart,2025-08-28 10:25:45.743084,,
28250,711,40,add_to_cart,2025-08-28 10:25:45.743084,,
28251,858,856,view,2025-08-28 10:25:45.743084,,38.0
28252,926,561,view,2025-08-28 10:25:45.743084,,4.0
28253,1400,515,view,2025-08-28 10:25:45.743084,,100.0
28254,21,74,add_to_cart,2025-08-28 10:25:45.743084,,
28255,352,240,view,2025-08-28 10:25:45.743084,,36.0
28256,2054,146,view,2025-08-28 10:25:45.743084,,98.0
28257,2604,989,view,2025-08-28 10:25:45.743084,,115.0
28258,4585,493,view,2025-08-28 10:25:45.743084,,228.0
28259,2542,358,view,2025-08-28 10:25:45.743084,,29.0
28260,4404,286,purchase,2025-08-28 10:25:45.743084,1.0,
28261,3804,565,view,2025-08-28 10:25:45.743084,,69.0
28262,4825,87,view,2025-08-28 10:25:45.743084,,112.0
28263,11,375,view,2025-08-28 10:25:45.743084,,31.0
28264,2005,662,view,2025-08-28 10:25:45.743084,,20.0
28265,1022,52,view,2025-08-28 10:25:45.743084,,39.0
28266,2002,237,view,2025-08-28 10:25:45.743084,,23.0
28267,1428,122,view,2025-08-28 10:25:45.743084,,109.0
28268,983,748,view,2025-08-28 10:25:45.743084,,3.0
28269,3984,672,purchase,2025-08-28 10:25:45.743084,3.0,
28270,27,947,view,2025-08-28 10:25:45.743084,,13.0
28271,4984,417,add_to_cart,2025-08-28 10:25:45.743084,,
28272,1604,586,add_to_cart,2025-08-28 10:25:45.743084,,
28273,3330,76,view,2025-08-28 10:25:45.743084,,15.0
28274,369,688,view,2025-08-28 10:25:45.743084,,47.0
28275,380,573,view,2025-08-28 10:25:45.743084,,31.0
28276,715,628,view,2025-08-28 10:25:45.743084,,69.0
28277,2372,424,view,2025-08-28 10:25:45.743084,,3.0
28278,3673,493,view,2025-08-28 10:25:45.743084,,81.0
28279,4835,332,add_to_cart,2025-08-28 10:25:45.743084,,
28280,200,10,view,2025-08-28 10:25:45.743084,,6.0
28281,4665,21,add_to_cart,2025-08-28 10:25:45.743084,,
28282,2020,724,view,2025-08-28 10:25:45.743084,,120.0
28283,288,964,view,2025-08-29 10:25:45.743084,,21.0
28284,4379,351,view,2025-08-29 10:25:45.743084,,28.0
28285,1565,593,view,2025-08-29 10:25:45.743084,,9.0
28286,3829,555,view,2025-08-29 10:25:45.743084,,202.0
28287,1443,637,view,2025-08-29 10:25:45.743084,,15.0
28288,2812,460,add_to_cart,2025-08-29 10:25:45.743084,,
28289,3214,725,add_to_cart,2025-08-29 10:25:45.743084,,
28290,2823,408,view,2025-08-29 10:25:45.743084,,42.0
28291,1615,763,view,2025-08-29 10:25:45.743084,,4.0
28292,1394,327,view,2025-08-29 10:25:45.743084,,7.0
28293,2017,24,add_to_cart,2025-08-29 10:25:45.743084,,
28294,2258,111,view,2025-08-29 10:25:45.743084,,3.0
28295,3342,42,add_to_cart,2025-08-29 10:25:45.743084,,
28296,126,329,view,2025-08-29 10:25:45.743084,,19.0
28297,380,77,add_to_cart,2025-08-29 10:25:45.743084,,
28298,115,428,view,2025-08-29 10:25:45.743084,,119.0
28299,1528,529,view,2025-08-29 10:25:45.743084,,31.0
28300,4814,925,view,2025-08-29 10:25:45.743084,,29.0
28301,2759,615,add_to_cart,2025-08-29 10:25:45.743084,,
28302,1517,450,view,2025-08-29 10:25:45.743084,,63.0
28303,4118,772,add_to_cart,2025-08-29 10:25:45.743084,,
28304,956,795,view,2025-08-29 10:25:45.743084,,12.0
28305,3701,329,view,2025-08-29 10:25:45.743084,,3.0
28306,2429,39,add_to_cart,2025-08-29 10:25:45.743084,,
28307,1383,574,view,2025-08-29 10:25:45.743084,,71.0
28308,1085,34,purchase,2025-08-29 10:25:45.743084,3.0,
28309,749,891,view,2025-08-29 10:25:45.743084,,330.0
28310,569,539,view,2025-08-29 10:25:45.743084,,165.0
28311,3622,622,view,2025-08-29 10:25:45.743084,,25.0
28312,923,624,view,2025-08-29 10:25:45.743084,,99.0
28313,3983,8,view,2025-08-29 10:25:45.743084,,25.0
28314,4047,277,add_to_cart,2025-08-29 10:25:45.743084,,
28315,2227,608,add_to_cart,2025-08-29 10:25:45.743084,,
28316,4498,858,view,2025-08-29 10:25:45.743084,,37.0
28317,1854,443,view,2025-08-29 10:25:45.743084,,71.0
28318,3640,968,view,2025-08-29 10:25:45.743084,,85.0
28319,776,337,purchase,2025-08-29 10:25:45.743084,3.0,
28320,4363,501,view,2025-08-29 10:25:45.743084,,254.0
28321,851,820,view,2025-08-29 10:25:45.743084,,221.0
28322,515,257,view,2025-08-29 10:25:45.743084,,132.0
28323,1174,315,add_to_cart,2025-08-29 10:25:45.743084,,
28324,354,595,view,2025-08-29 10:25:45.743084,,42.0
28325,2220,319,view,2025-08-29 10:25:45.743084,,89.0
28326,3240,866,view,2025-08-29 10:25:45.743084,,206.0
28327,895,403,add_to_cart,2025-08-29 10:25:45.743084,,
28328,3214,800,add_to_cart,2025-08-29 10:25:45.743084,,
28329,2344,248,view,2025-08-29 10:25:45.743084,,31.0
28330,2522,899,view,2025-08-29 10:25:45.743084,,31.0
28331,806,285,add_to_cart,2025-08-29 10:25:45.743084,,
28332,2925,366,purchase,2025-08-29 10:25:45.743084,1.0,
28333,3041,272,view,2025-08-29 10:25:45.743084,,18.0
28334,1097,475,view,2025-08-29 10:25:45.743084,,84.0
28335,4469,822,add_to_cart,2025-08-29 10:25:45.743084,,
28336,1505,889,view,2025-08-29 10:25:45.743084,,174.0
28337,3986,673,purchase,2025-08-29 10:25:45.743084,4.0,
28338,288,923,view,2025-08-29 10:25:45.743084,,38.0
28339,599,413,view,2025-08-29 10:25:45.743084,,0.0
28340,1107,757,add_to_cart,2025-08-29 10:25:45.743084,,
28341,1206,777,view,2025-08-29 10:25:45.743084,,38.0
28342,3817,769,view,2025-08-29 10:25:45.743084,,0.0
28343,2500,2,view,2025-08-29 10:25:45.743084,,72.0
28344,668,171,view,2025-08-29 10:25:45.743084,,65.0
28345,3631,748,view,2025-08-29 10:25:45.743084,,66.0
28346,126,229,view,2025-08-29 10:25:45.743084,,130.0
28347,2576,633,view,2025-08-29 10:25:45.743084,,13.0
28348,4179,257,view,2025-08-29 10:25:45.743084,,330.0
28349,437,343,view,2025-08-29 10:25:45.743084,,253.0
28350,2170,459,purchase,2025-08-29 10:25:45.743084,1.0,
28351,1816,748,view,2025-08-29 10:25:45.743084,,62.0
28352,941,672,view,2025-08-29 10:25:45.743084,,45.0
28353,4615,396,add_to_cart,2025-08-29 10:25:45.743084,,
28354,4367,117,view,2025-08-29 10:25:45.743084,,14.0
28355,3151,207,add_to_cart,2025-08-29 10:25:45.743084,,
28356,3685,352,view,2025-08-29 10:25:45.743084,,87.0
28357,3863,746,view,2025-08-29 10:25:45.743084,,249.0
28358,758,639,view,2025-08-29 10:25:45.743084,,44.0
28359,556,123,view,2025-08-29 10:25:45.743084,,34.0
28360,3361,464,view,2025-08-29 10:25:45.743084,,45.0
28361,203,501,purchase,2025-08-29 10:25:45.743084,4.0,
28362,3235,924,view,2025-08-29 10:25:45.743084,,10.0
28363,4098,590,view,2025-08-29 10:25:45.743084,,32.0
28364,2414,360,view,2025-08-29 10:25:45.743084,,36.0
28365,4924,520,view,2025-08-29 10:25:45.743084,,92.0
28366,922,778,view,2025-08-29 10:25:45.743084,,19.0
28367,69,822,view,2025-08-29 10:25:45.743084,,27.0
28368,76,699,view,2025-08-29 10:25:45.743084,,11.0
28369,4919,989,view,2025-08-29 10:25:45.743084,,3.0
28370,4501,839,view,2025-08-29 10:25:45.743084,,11.0
28371,4991,414,view,2025-08-29 10:25:45.743084,,23.0
28372,280,498,add_to_cart,2025-08-29 10:25:45.743084,,
28373,1991,643,view,2025-08-29 10:25:45.743084,,5.0
28374,2967,679,view,2025-08-29 10:25:45.743084,,26.0
28375,2615,15,view,2025-08-29 10:25:45.743084,,0.0
28376,1385,815,view,2025-08-29 10:25:45.743084,,3.0
28377,1536,767,add_to_cart,2025-08-29 10:25:45.743084,,
28378,3501,408,view,2025-08-29 10:25:45.743084,,197.0
28379,4862,324,view,2025-08-29 10:25:45.743084,,132.0
28380,1215,691,view,2025-08-29 10:25:45.743084,,123.0
28381,1590,528,view,2025-08-29 10:25:45.743084,,156.0
28382,2920,891,view,2025-08-29 10:25:45.743084,,48.0
28383,3476,100,purchase,2025-08-29 10:25:45.743084,5.0,
28384,4631,647,view,2025-08-29 10:25:45.743084,,35.0
28385,2659,92,add_to_cart,2025-08-29 10:25:45.743084,,
28386,2035,584,view,2025-08-29 10:25:45.743084,,2.0
28387,536,203,purchase,2025-08-29 10:25:45.743084,1.0,
28388,726,390,add_to_cart,2025-08-29 10:25:45.743084,,
28389,2833,12,view,2025-08-29 10:25:45.743084,,89.0
28390,2442,882,purchase,2025-08-29 10:25:45.743084,5.0,
28391,3750,310,view,2025-08-29 10:25:45.743084,,22.0
28392,631,841,add_to_cart,2025-08-29 10:25:45.743084,,
28393,1885,194,view,2025-08-29 10:25:45.743084,,12.0
28394,399,611,view,2025-08-29 10:25:45.743084,,82.0
28395,390,29,review,2025-08-29 10:25:45.743084,3.0,
28396,4730,388,add_to_cart,2025-08-29 10:25:45.743084,,
28397,1459,409,view,2025-08-29 10:25:45.743084,,85.0
28398,821,553,view,2025-08-29 10:25:45.743084,,146.0
28399,4617,905,add_to_cart,2025-08-29 10:25:45.743084,,
28400,4265,244,view,2025-08-29 10:25:45.743084,,93.0
28401,4087,187,view,2025-08-29 10:25:45.743084,,171.0
28402,1133,562,view,2025-08-29 10:25:45.743084,,14.0
28403,1870,907,add_to_cart,2025-08-29 10:25:45.743084,,
28404,4845,373,add_to_cart,2025-08-29 10:25:45.743084,,
28405,3410,564,view,2025-08-29 10:25:45.743084,,4.0
28406,2448,377,view,2025-08-29 10:25:45.743084,,53.0
28407,3628,709,view,2025-08-29 10:25:45.743084,,30.0
28408,1390,27,add_to_cart,2025-08-29 10:25:45.743084,,
28409,900,170,view,2025-08-29 10:25:45.743084,,50.0
28410,4620,531,view,2025-08-29 10:25:45.743084,,164.0
28411,411,642,add_to_cart,2025-08-29 10:25:45.743084,,
28412,363,362,view,2025-08-29 10:25:45.743084,,49.0
28413,4327,973,add_to_cart,2025-08-29 10:25:45.743084,,
28414,3647,67,view,2025-08-29 10:25:45.743084,,38.0
28415,1385,968,view,2025-08-29 10:25:45.743084,,14.0
28416,2622,665,add_to_cart,2025-08-29 10:25:45.743084,,
28417,4109,560,view,2025-08-29 10:25:45.743084,,78.0
28418,2426,94,view,2025-08-29 10:25:45.743084,,13.0
28419,4405,8,view,2025-08-29 10:25:45.743084,,66.0
28420,4665,255,view,2025-08-29 10:25:45.743084,,18.0
28421,1560,710,purchase,2025-08-29 10:25:45.743084,5.0,
28422,3093,116,add_to_cart,2025-08-29 10:25:45.743084,,
28423,372,92,view,2025-08-29 10:25:45.743084,,8.0
28424,4460,930,add_to_cart,2025-08-29 10:25:45.743084,,
28425,871,143,view,2025-08-29 10:25:45.743084,,140.0
28426,1172,672,view,2025-08-29 10:25:45.743084,,153.0
28427,3986,105,view,2025-08-29 10:25:45.743084,,27.0
28428,74,704,view,2025-08-29 10:25:45.743084,,243.0
28429,286,234,add_to_cart,2025-08-29 10:25:45.743084,,
28430,4206,472,view,2025-08-29 10:25:45.743084,,9.0
28431,171,520,view,2025-08-29 10:25:45.743084,,51.0
28432,3335,828,add_to_cart,2025-08-29 10:25:45.743084,,
28433,1919,361,purchase,2025-08-29 10:25:45.743084,5.0,
28434,2493,186,view,2025-08-29 10:25:45.743084,,6.0
28435,2073,458,view,2025-08-29 10:25:45.743084,,15.0
28436,4675,466,add_to_cart,2025-08-29 10:25:45.743084,,
28437,1153,795,view,2025-08-29 10:25:45.743084,,2.0
28438,1912,205,view,2025-08-29 10:25:45.743084,,41.0
28439,1508,180,view,2025-08-29 10:25:45.743084,,155.0
28440,2248,779,add_to_cart,2025-08-29 10:25:45.743084,,
28441,1711,378,view,2025-08-29 10:25:45.743084,,199.0
28442,2592,493,view,2025-08-29 10:25:45.743084,,4.0
28443,2304,447,view,2025-08-29 10:25:45.743084,,28.0
28444,954,871,view,2025-08-29 10:25:45.743084,,132.0
28445,79,760,view,2025-08-29 10:25:45.743084,,88.0
28446,2430,368,view,2025-08-29 10:25:45.743084,,7.0
28447,2485,325,view,2025-08-29 10:25:45.743084,,9.0
28448,2317,571,view,2025-08-29 10:25:45.743084,,29.0
28449,2202,957,view,2025-08-29 10:25:45.743084,,19.0
28450,2248,196,view,2025-08-29 10:25:45.743084,,32.0
28451,1548,645,view,2025-08-29 10:25:45.743084,,388.0
28452,833,612,view,2025-08-29 10:25:45.743084,,13.0
28453,4030,915,purchase,2025-08-29 10:25:45.743084,2.0,
28454,1062,474,purchase,2025-08-29 10:25:45.743084,4.0,
28455,1722,209,purchase,2025-08-29 10:25:45.743084,3.0,
28456,2845,704,add_to_cart,2025-08-29 10:25:45.743084,,
28457,4091,318,view,2025-08-29 10:25:45.743084,,16.0
28458,4872,681,view,2025-08-29 10:25:45.743084,,32.0
28459,516,233,add_to_cart,2025-08-29 10:25:45.743084,,
28460,1211,841,view,2025-08-29 10:25:45.743084,,10.0
28461,4569,537,purchase,2025-08-29 10:25:45.743084,1.0,
28462,1793,517,purchase,2025-08-29 10:25:45.743084,5.0,
28463,3888,733,view,2025-08-29 10:25:45.743084,,71.0
28464,399,668,view,2025-08-29 10:25:45.743084,,57.0
28465,801,595,view,2025-08-29 10:25:45.743084,,8.0
28466,1218,520,purchase,2025-08-29 10:25:45.743084,5.0,
28467,1939,252,add_to_cart,2025-08-29 10:25:45.743084,,
28468,2854,477,view,2025-08-29 10:25:45.743084,,58.0
28469,3093,854,add_to_cart,2025-08-29 10:25:45.743084,,
28470,4155,649,add_to_cart,2025-08-29 10:25:45.743084,,
28471,299,921,add_to_cart,2025-08-29 10:25:45.743084,,
28472,3710,222,view,2025-08-29 10:25:45.743084,,160.0
28473,2560,452,view,2025-08-29 10:25:45.743084,,5.0
28474,1461,126,add_to_cart,2025-08-29 10:25:45.743084,,
28475,1918,12,view,2025-08-29 10:25:45.743084,,5.0
28476,4959,25,view,2025-08-29 10:25:45.743084,,4.0
28477,3288,16,view,2025-08-29 10:25:45.743084,,4.0
28478,4273,41,view,2025-08-29 10:25:45.743084,,37.0
28479,1376,260,view,2025-08-29 10:25:45.743084,,215.0
28480,2141,198,view,2025-08-29 10:25:45.743084,,105.0
28481,4274,464,add_to_cart,2025-08-29 10:25:45.743084,,
28482,1083,582,view,2025-08-29 10:25:45.743084,,82.0
28483,385,594,view,2025-08-29 10:25:45.743084,,39.0
28484,4756,885,purchase,2025-08-29 10:25:45.743084,5.0,
28485,3010,786,view,2025-08-29 10:25:45.743084,,12.0
28486,4980,240,add_to_cart,2025-08-29 10:25:45.743084,,
28487,988,44,view,2025-08-29 10:25:45.743084,,121.0
28488,4220,710,view,2025-08-29 10:25:45.743084,,238.0
28489,1651,78,view,2025-08-29 10:25:45.743084,,29.0
28490,2165,900,add_to_cart,2025-08-29 10:25:45.743084,,
28491,2482,39,view,2025-08-29 10:25:45.743084,,17.0
28492,3888,943,view,2025-08-29 10:25:45.743084,,100.0
28493,3167,215,purchase,2025-08-29 10:25:45.743084,4.0,
28494,3347,151,view,2025-08-29 10:25:45.743084,,55.0
28495,1319,32,view,2025-08-29 10:25:45.743084,,57.0
