product_id,name,category,subcategory,price,stock,initial_rating,added_date,description,price_range,popularity,conversion_rate,avg_rating
514,HP Accessoires Souris Standard,0,28,-0.8538708490895067,450,4.5,2025-01-24 10:25:45.743084,Polyvalent HP Accessoires Souris Standard. Interface intuitive. Idéal pour souris. Catégorie Accessoires.,3,-1.331182171886457,-0.02632114678269738,0.27512611288728234
515,Lenovo Ordinateurs Workstation Lite,4,33,1.3441062839768936,413,3.6,2025-01-10 10:25:45.743084,Puissant Lenovo Ordinateurs Workstation Lite. Design moderne. Idéal pour workstation. Catégorie Ordinateurs.,3,0.5546592382860237,-0.18897602322528367,1.0715683970048269
516,LG Ordinateurs Laptop Pro,4,18,-0.38838205062652204,85,3.6,2025-08-28 10:25:45.743084,Polyvalent LG Ordinateurs Laptop Pro. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.7765229336004332,0.949899086607065,-2.1754655305513206
517,Sony Audio Écouteurs Plus,1,37,-0.8027185680007878,435,4.6,2023-12-12 10:25:45.743084,Performant Sony Audio Écouteurs Plus. Longue autonomie. Idéal pour écouteurs. Catégorie Audio.,3,-0.2218636953144095,-0.456418175837613,0.8877740237469325
518,Acer Tablettes iPad Lite,8,34,-0.17189448889578363,96,3.5,2024-05-29 10:25:45.743084,Élégant Acer Tablettes iPad Lite. Haute performance. Idéal pour ipad. Catégorie Tablettes.,3,-0.2218636953144095,-0.456418175837613,0.5814500683171065
519,LG Gaming Jeux Standard,3,17,-0.11685029658493909,408,4.4,2024-04-16 10:25:45.743084,Puissant LG Gaming Jeux Standard. Haute performance. Idéal pour jeux. Catégorie Gaming.,3,-0.5546592382860237,0.23364861300160747,0.42828809060219447
520,Sony Wearables Bracelet Connecté Standard,9,4,-0.3203040097957463,435,4.8,2024-08-10 10:25:45.743084,Performant Sony Wearables Bracelet Connecté Standard. Longue autonomie. Idéal pour bracelet connecté. Catégorie Wearables.,3,0.887454781257638,1.5160957850004488,0.42828809060219447
521,HP Ordinateurs Workstation Plus,4,33,1.186402797997011,314,4.1,2024-03-23 10:25:45.743084,Révolutionnaire HP Ordinateurs Workstation Plus. Longue autonomie. Idéal pour workstation. Catégorie Ordinateurs.,3,-0.11093184765720475,-1.0234440549589918,0.8877740237469325
522,Samsung Photo Stabilisateur Standard,5,29,0.44912886585558637,29,3.6,2023-12-04 10:25:45.743084,Puissant Samsung Photo Stabilisateur Standard. Longue autonomie. Idéal pour stabilisateur. Catégorie Photo.,3,-0.443727390628819,2.4570216992387293,1.3983139494633077
523,Xiaomi Accessoires Souris Pro,0,28,-0.9332698920950593,100,4.6,2024-07-26 10:25:45.743084,Puissant Xiaomi Accessoires Souris Pro. Interface intuitive. Idéal pour souris. Catégorie Accessoires.,2,-0.7765229336004332,-0.8745124971049498,-0.4906837756872815
524,Acer Ordinateurs Desktop Standard,4,12,1.1291288648818236,66,4.9,2024-08-15 10:25:45.743084,Compact Acer Ordinateurs Desktop Standard. Connectivité avancée. Idéal pour desktop. Catégorie Ordinateurs.,3,-0.7765229336004332,0.3417618920363934,-0.03119784254254351
525,Xiaomi Audio Soundbar Max,1,27,-0.7265222436051093,387,4.6,2025-09-09 10:25:45.743084,Révolutionnaire Xiaomi Audio Soundbar Max. Haute performance. Idéal pour soundbar. Catégorie Audio.,3,-0.887454781257638,-0.222936931493516,1.1940979791767583
526,Asus Audio Enceinte Pro,1,14,-0.8606208826153808,348,4.4,2025-05-21 10:25:45.743084,Révolutionnaire Asus Audio Enceinte Pro. Longue autonomie. Idéal pour enceinte. Catégorie Audio.,3,-0.2218636953144095,-1.0012077459738398,-1.4096556419767574
527,Xiaomi Accessoires Cable Plus,0,5,-0.8985264762892086,440,3.8,2024-05-03 10:25:45.743084,Révolutionnaire Xiaomi Accessoires Cable Plus. Longue autonomie. Idéal pour cable. Catégorie Accessoires.,0,-1.1093184765720474,3.139192987061483,0.17301812774400596
528,Dell Smart Home Thermostat Lite,6,30,-0.7826204952052795,62,3.5,2025-08-25 10:25:45.743084,Performant Dell Smart Home Thermostat Lite. Connectivité avancée. Idéal pour thermostat. Catégorie Smart Home.,3,0.6655910859432285,0.24402555719467842,-0.03119784254254351
529,Samsung Accessoires Cable Standard,0,5,-0.9405469552655964,31,4.5,2023-12-18 10:25:45.743084,Puissant Samsung Accessoires Cable Standard. Longue autonomie. Idéal pour cable. Catégorie Accessoires.,2,-1.2202503242292522,-1.4202766460786294,1.8067458900364084
530,Samsung Composants RAM Standard,2,24,0.1600531057580152,86,3.8,2025-03-16 10:25:45.743084,Compact Samsung Composants RAM Standard. Design moderne. Idéal pour ram. Catégorie Composants.,3,1.331182171886457,0.018075965893939144,0.42828809060219447
531,LG Accessoires Souris Max,0,28,-0.8143233553688446,210,4.8,2023-11-25 10:25:45.743084,Innovant LG Accessoires Souris Max. Interface intuitive. Idéal pour souris. Catégorie Accessoires.,3,-0.887454781257638,-2.090786886246293,
532,Xiaomi Ordinateurs Ultrabook Pro,4,31,0.9933680554537694,462,4.2,2023-12-31 10:25:45.743084,Innovant Xiaomi Ordinateurs Ultrabook Pro. Longue autonomie. Idéal pour ultrabook. Catégorie Ordinateurs.,3,0.33279554297161423,-0.1172095755641135,0.33639090397324717
533,Samsung Accessoires Housse Plus,0,16,-0.8022523494689706,50,4.3,2024-01-29 10:25:45.743084,Premium Samsung Accessoires Housse Plus. Connectivité avancée. Idéal pour housse. Catégorie Accessoires.,3,-0.33279554297161423,1.803878976855242,1.3983139494633077
534,Lenovo Smartphones Feature Phone Standard,7,15,-0.6007243214982777,62,4.6,2024-09-21 10:25:45.743084,Innovant Lenovo Smartphones Feature Phone Standard. Longue autonomie. Idéal pour feature phone. Catégorie Smartphones.,3,-1.2202503242292522,0.5912540744243612,0.8877740237469325
535,Apple Audio Casque Bluetooth Plus,1,9,-0.7335966030661606,79,4.7,2025-07-13 10:25:45.743084,Premium Apple Audio Casque Bluetooth Plus. Design moderne. Idéal pour casque bluetooth. Catégorie Audio.,3,-0.7765229336004332,-0.8745124971049498,-0.9501697088320195
536,Lenovo Photo Objectif Lite,5,21,2.2355161168112523,342,4.5,2024-09-05 10:25:45.743084,Innovant Lenovo Photo Objectif Lite. Longue autonomie. Idéal pour objectif. Catégorie Photo.,3,1.331182171886457,0.018075965893939144,0.49392893819429967
537,Asus Accessoires Housse Max,0,16,-0.83119843918353,231,4.9,2024-01-09 10:25:45.743084,Élégant Asus Accessoires Housse Max. Connectivité avancée. Idéal pour housse. Catégorie Accessoires.,3,-0.9983866289148428,-0.17737961552393608,-1.8691415751214955
538,LG Ordinateurs Workstation Standard,4,33,1.2982344345202772,365,5.0,2024-12-25 10:25:45.743084,Polyvalent LG Ordinateurs Workstation Standard. Connectivité avancée. Idéal pour workstation. Catégorie Ordinateurs.,3,-1.1093184765720474,-0.12954443375587713,1.8067458900364084
539,Acer Accessoires Souris Lite,0,28,-0.8210024425963988,100,4.9,2024-11-11 10:25:45.743084,Premium Acer Accessoires Souris Lite. Haute performance. Idéal pour souris. Catégorie Accessoires.,3,0.11093184765720475,-0.039814386909910335,1.1940979791767583
540,HP Ordinateurs Laptop Plus,4,18,1.1858352276104511,128,4.7,2025-09-22 10:25:45.743084,Puissant HP Ordinateurs Laptop Plus. Longue autonomie. Idéal pour laptop. Catégorie Ordinateurs.,3,0.7765229336004332,1.1206042640304112,0.15259653071535104
541,Sony Photo Appareil Photo Max,5,3,-0.21859742356129125,18,4.6,2025-09-08 10:25:45.743084,Révolutionnaire Sony Photo Appareil Photo Max. Interface intuitive. Idéal pour appareil photo. Catégorie Photo.,3,-0.6655910859432285,-0.9021550968581621,1.1940979791767583
542,Acer Gaming Jeux Max,3,17,0.49966290063037383,356,4.5,2024-02-05 10:25:45.743084,Premium Acer Gaming Jeux Max. Longue autonomie. Idéal pour jeux. Catégorie Gaming.,3,-1.2202503242292522,-0.7497664059109659,-0.03119784254254351
543,LG Smart Home Éclairage Max,6,36,-0.5902749452742893,418,3.7,2024-12-15 10:25:45.743084,Élégant LG Smart Home Éclairage Max. Interface intuitive. Idéal pour éclairage. Catégorie Smart Home.,3,0.7765229336004332,0.6618340997051678,-0.5563246232793867
544,Samsung Ordinateurs Desktop Standard,4,12,2.052525343073027,446,3.9,2024-03-27 10:25:45.743084,Innovant Samsung Ordinateurs Desktop Standard. Connectivité avancée. Idéal pour desktop. Catégorie Ordinateurs.,3,-1.2202503242292522,1.2617643145920245,-0.3987865890583342
545,Apple Accessoires Cable Standard,0,5,-0.8278538279770158,93,3.5,2024-07-03 10:25:45.743084,Polyvalent Apple Accessoires Cable Standard. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.,3,-0.887454781257638,-0.845553583077775,0.42828809060219447
546,Asus Audio Casque Bluetooth Lite,1,9,-0.6139304681712717,80,3.7,2024-02-27 10:25:45.743084,Innovant Asus Audio Casque Bluetooth Lite. Longue autonomie. Idéal pour casque bluetooth. Catégorie Audio.,3,-0.11093184765720475,0.57757019197196,-0.03119784254254351
547,Lenovo Smart Home Thermostat Max,6,30,-0.6860321776353386,102,4.2,2025-06-11 10:25:45.743084,Compact Lenovo Smart Home Thermostat Max. Design moderne. Idéal pour thermostat. Catégorie Smart Home.,3,0.2218636953144095,-0.07925616574330217,-0.03119784254254351
548,Apple Audio Soundbar Max,1,27,-0.5276699045996276,368,3.7,2025-03-31 10:25:45.743084,Polyvalent Apple Audio Soundbar Max. Haute performance. Idéal pour soundbar. Catégorie Audio.,3,0.443727390628819,-1.606529490569647,0.8877740237469325
549,Asus Ordinateurs Laptop Pro,4,18,2.061028763685953,153,4.9,2024-03-07 10:25:45.743084,Innovant Asus Ordinateurs Laptop Pro. Longue autonomie. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.5546592382860237,0.23364861300160747,1.0715683970048269
550,Apple Accessoires Cable Standard,0,5,-0.811353746024879,268,4.7,2025-04-22 10:25:45.743084,Performant Apple Accessoires Cable Standard. Design moderne. Idéal pour cable. Catégorie Accessoires.,3,0.33279554297161423,-0.6106039032346583,1.1940979791767583
551,Sony Audio Casque Bluetooth Pro,1,9,-0.6493326710329509,117,3.6,2025-09-15 10:25:45.743084,Innovant Sony Audio Casque Bluetooth Pro. Design moderne. Idéal pour casque bluetooth. Catégorie Audio.,3,-0.443727390628819,1.888545626053102,0.7564923285627221
552,Dell Photo Appareil Photo Pro,5,3,-0.29134778489571256,341,3.9,2025-06-21 10:25:45.743084,Polyvalent Dell Photo Appareil Photo Pro. Haute performance. Idéal pour appareil photo. Catégorie Photo.,3,0.887454781257638,-2.090786886246293,-0.03119784254254351
553,HP Wearables Bracelet Connecté Lite,9,4,-0.35456093669883126,493,4.7,2025-04-25 10:25:45.743084,Premium HP Wearables Bracelet Connecté Lite. Design moderne. Idéal pour bracelet connecté. Catégorie Wearables.,3,0.9983866289148428,0.5685249137407118,-1.5628176196916703
554,Acer Smartphones Feature Phone Lite,7,15,0.16477610218903233,278,4.7,2024-07-19 10:25:45.743084,Puissant Acer Smartphones Feature Phone Lite. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.,3,-1.8858414101724807,0.2864766925299688,0.7039796504890379
555,Sony Smart Home Thermostat Lite,6,30,-0.5671059112800726,491,4.9,2025-03-27 10:25:45.743084,Puissant Sony Smart Home Thermostat Lite. Design moderne. Idéal pour thermostat. Catégorie Smart Home.,3,0.2218636953144095,0.9265091945081932,-0.03119784254254351
556,LG Ordinateurs Laptop Lite,4,18,-0.149151132691487,362,5.0,2024-02-05 10:25:45.743084,Compact LG Ordinateurs Laptop Lite. Haute performance. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.2218636953144095,0.08837139429861349,-0.7663753355741241
557,LG Composants SSD Standard,2,25,0.3711791543728565,224,5.0,2024-07-05 10:25:45.743084,Révolutionnaire LG Composants SSD Standard. Design moderne. Idéal pour ssd. Catégorie Composants.,3,1.5530458672008665,-0.865010353439783,1.3472599568916703
558,HP Gaming PC Gaming Plus,3,22,-0.2293103146076111,474,4.1,2025-07-11 10:25:45.743084,Compact HP Gaming PC Gaming Plus. Longue autonomie. Idéal pour pc gaming. Catégorie Gaming.,3,0.7765229336004332,-0.7144763932705626,1.8067458900364084
559,Xiaomi Photo Drone Plus,5,13,2.954121037309043,418,3.9,2024-03-09 10:25:45.743084,Innovant Xiaomi Photo Drone Plus. Connectivité avancée. Idéal pour drone. Catégorie Photo.,3,1.1093184765720474,-1.2191235740283304,-0.9501697088320195
560,HP Photo Appareil Photo Standard,5,3,0.4775783314819057,267,4.6,2024-09-20 10:25:45.743084,Innovant HP Photo Appareil Photo Standard. Connectivité avancée. Idéal pour appareil photo. Catégorie Photo.,3,-1.1093184765720474,-2.090786886246293,-0.03119784254254351
561,LG Ordinateurs Workstation Max,4,33,1.2683153670001863,136,3.9,2024-10-07 10:25:45.743084,Élégant LG Ordinateurs Workstation Max. Connectivité avancée. Idéal pour workstation. Catégorie Ordinateurs.,3,0.11093184765720475,-0.552557511744006,-0.3987865890583342
562,LG Ordinateurs Desktop Plus,4,12,0.2826989851823441,225,4.7,2025-06-25 10:25:45.743084,Performant LG Ordinateurs Desktop Plus. Haute performance. Idéal pour desktop. Catégorie Ordinateurs.,3,-0.6655910859432285,0.2864766925299688,0.7039796504890379
563,Dell Ordinateurs Workstation Plus,4,33,-0.4419566410435952,333,4.3,2024-12-08 10:25:45.743084,Premium Dell Ordinateurs Workstation Plus. Connectivité avancée. Idéal pour workstation. Catégorie Ordinateurs.,3,-0.9983866289148428,1.098225231624302,-0.03119784254254351
564,Lenovo Ordinateurs Workstation Pro,4,33,1.1400444596376291,228,4.7,2024-07-03 10:25:45.743084,Puissant Lenovo Ordinateurs Workstation Pro. Longue autonomie. Idéal pour workstation. Catégorie Ordinateurs.,3,-0.887454781257638,0.399679720090743,-0.4906837756872815
565,Samsung Accessoires Casque Pro,0,8,-0.9395638422745907,322,3.9,2025-01-11 10:25:45.743084,Polyvalent Samsung Accessoires Casque Pro. Interface intuitive. Idéal pour casque. Catégorie Accessoires.,2,-0.9983866289148428,-1.452984462672174,0.8877740237469325
566,Lenovo Smartphones Feature Phone Lite,7,15,0.0998602392262335,107,4.3,2024-06-15 10:25:45.743084,Performant Lenovo Smartphones Feature Phone Lite. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.,3,0.2218636953144095,-0.5821388458690498,-0.9501697088320195
567,LG Wearables Lunettes AR Plus,9,19,-0.21346901971130286,299,4.3,2024-03-31 10:25:45.743084,Compact LG Wearables Lunettes AR Plus. Connectivité avancée. Idéal pour lunettes ar. Catégorie Wearables.,3,0.6655910859432285,0.24402555719467842,-0.03119784254254351
568,Samsung Accessoires Cable Plus,0,5,-0.7747251857208112,444,4.9,2024-02-22 10:25:45.743084,Puissant Samsung Accessoires Cable Plus. Design moderne. Idéal pour cable. Catégorie Accessoires.,3,-1.2202503242292522,1.9322745547596887,-0.8188880136478083
569,LG Photo Appareil Photo Lite,5,3,0.4563755234697004,404,3.9,2024-05-02 10:25:45.743084,Innovant LG Photo Appareil Photo Lite. Longue autonomie. Idéal pour appareil photo. Catégorie Photo.,3,0.33279554297161423,0.37618475210643165,0.5814500683171065
570,Acer Audio Soundbar Lite,1,27,-0.5556126109522328,6,4.9,2024-06-11 10:25:45.743084,Premium Acer Audio Soundbar Lite. Design moderne. Idéal pour soundbar. Catégorie Audio.,3,0.11093184765720475,2.011158112426472,-0.4396297831156441
571,Acer Tablettes iPad Plus,8,34,-0.44323367441335515,127,4.7,2024-08-12 10:25:45.743084,Élégant Acer Tablettes iPad Plus. Haute performance. Idéal pour ipad. Catégorie Tablettes.,3,1.2202503242292522,-1.2334131365237067,-0.9501697088320195
572,Xiaomi Smartphones iPhone Standard,7,35,0.41760843903055833,352,4.6,2025-01-28 10:25:45.743084,Révolutionnaire Xiaomi Smartphones iPhone Standard. Haute performance. Idéal pour iphone. Catégorie Smartphones.,3,-0.7765229336004332,-0.8745124971049498,-1.8691415751214955
573,LG Tablettes Android Tablet Standard,8,2,0.018555781351515265,482,4.7,2024-12-27 10:25:45.743084,Performant LG Tablettes Android Tablet Standard. Longue autonomie. Idéal pour android tablet. Catégorie Tablettes.,3,1.774909562515276,0.2864766925299688,1.1940979791767583
574,Xiaomi Gaming Jeux Lite,3,17,-0.6339474594829856,266,4.4,2024-07-22 10:25:45.743084,Révolutionnaire Xiaomi Gaming Jeux Lite. Connectivité avancée. Idéal pour jeux. Catégorie Gaming.,3,-0.2218636953144095,-1.0012077459738398,0.8877740237469325
575,Sony Audio Casque Bluetooth Plus,1,9,-0.7471676164162289,172,3.9,2025-06-30 10:25:45.743084,Polyvalent Sony Audio Casque Bluetooth Plus. Design moderne. Idéal pour casque bluetooth. Catégorie Audio.,3,-0.2218636953144095,-0.456418175837613,-0.4906837756872815
576,Lenovo Smartphones iPhone Lite,7,35,-0.3243682191709348,415,3.8,2024-01-01 10:25:45.743084,Innovant Lenovo Smartphones iPhone Lite. Connectivité avancée. Idéal pour iphone. Catégorie Smartphones.,3,-0.887454781257638,-0.222936931493516,-0.9501697088320195
577,Acer Gaming PC Gaming Pro,3,22,0.6636299312333647,213,4.8,2025-03-21 10:25:45.743084,Puissant Acer Gaming PC Gaming Pro. Design moderne. Idéal pour pc gaming. Catégorie Gaming.,3,-0.5546592382860237,0.23364861300160747,-0.6438457534021944
578,Acer Ordinateurs Ultrabook Lite,4,31,0.5748254361076752,246,4.6,2025-05-04 10:25:45.743084,Puissant Acer Ordinateurs Ultrabook Lite. Connectivité avancée. Idéal pour ultrabook. Catégorie Ordinateurs.,3,-1.1093184765720474,1.1779505345710668,0.33639090397324717
579,HP Photo Objectif Standard,5,21,2.5936124899887076,105,3.8,2024-11-22 10:25:45.743084,Compact HP Photo Objectif Standard. Longue autonomie. Idéal pour objectif. Catégorie Photo.,3,1.4421140195436617,-0.845553583077775,1.0715683970048269
580,Dell Accessoires Clavier Lite,0,10,-0.8453674284765811,82,4.4,2024-02-28 10:25:45.743084,Élégant Dell Accessoires Clavier Lite. Haute performance. Idéal pour clavier. Catégorie Accessoires.,3,-0.6655910859432285,-0.3078392021640968,-1.2564936642618445
581,Asus Photo Appareil Photo Standard,5,3,3.9800349165726447,291,4.2,2024-09-24 10:25:45.743084,Révolutionnaire Asus Photo Appareil Photo Standard. Haute performance. Idéal pour appareil photo. Catégorie Photo.,3,1.9967732578296855,-0.9371148553695776,1.3472599568916703
582,Sony Smart Home Caméra Pro,6,6,-0.4931291925032627,373,3.7,2025-05-16 10:25:45.743084,Puissant Sony Smart Home Caméra Pro. Design moderne. Idéal pour caméra. Catégorie Smart Home.,3,2.662364343772914,-1.3840328493128098,-0.9501697088320195
583,Apple Gaming Console Standard,3,11,0.011461151519515411,420,4.3,2025-01-11 10:25:45.743084,Révolutionnaire Apple Gaming Console Standard. Interface intuitive. Idéal pour console. Catégorie Gaming.,3,0.0,-1.0447909115847378,1.8067458900364084
584,Xiaomi Accessoires Housse Max,0,16,-0.8220362315147759,202,3.9,2025-03-05 10:25:45.743084,Premium Xiaomi Accessoires Housse Max. Connectivité avancée. Idéal pour housse. Catégorie Accessoires.,3,-1.331182171886457,-0.7144763932705626,0.5814500683171065
585,Samsung Smartphones Feature Phone Standard,7,15,0.3240708122883774,40,3.6,2025-10-04 10:25:45.743084,Révolutionnaire Samsung Smartphones Feature Phone Standard. Longue autonomie. Idéal pour feature phone. Catégorie Smartphones.,3,0.11093184765720475,-0.552557511744006,1.1940979791767583
586,Xiaomi Gaming Jeux Pro,3,17,0.8710566371500919,204,4.2,2024-07-14 10:25:45.743084,Innovant Xiaomi Gaming Jeux Pro. Longue autonomie. Idéal pour jeux. Catégorie Gaming.,3,-0.33279554297161423,1.2474981392693083,0.42828809060219447
587,Lenovo Accessoires Casque Standard,0,8,-0.9482496962260533,347,4.4,2024-08-15 10:25:45.743084,Élégant Lenovo Accessoires Casque Standard. Haute performance. Idéal pour casque. Catégorie Accessoires.,2,-1.331182171886457,-0.7144763932705626,1.1940979791767583
588,Dell Ordinateurs Workstation Lite,4,33,0.300658533842778,48,3.6,2024-04-01 10:25:45.743084,Innovant Dell Ordinateurs Workstation Lite. Design moderne. Idéal pour workstation. Catégorie Ordinateurs.,3,0.33279554297161423,0.37618475210643165,-1.2564936642618445
589,Asus Photo Drone Pro,5,13,0.8579721127027892,142,4.1,2024-11-10 10:25:45.743084,Révolutionnaire Asus Photo Drone Pro. Connectivité avancée. Idéal pour drone. Catégorie Photo.,3,-0.5546592382860237,3.720301861873457,-0.5825809623162288
590,Asus Smartphones Android Standard,7,1,-0.19639123218713175,140,3.9,2025-03-05 10:25:45.743084,Élégant Asus Smartphones Android Standard. Longue autonomie. Idéal pour android. Catégorie Smartphones.,3,-0.33279554297161423,-0.4216443734884923,-0.03119784254254351
591,Samsung Ordinateurs Desktop Plus,4,12,-0.03587016464539794,52,3.5,2024-11-15 10:25:45.743084,Performant Samsung Ordinateurs Desktop Plus. Interface intuitive. Idéal pour desktop. Catégorie Ordinateurs.,3,0.2218636953144095,-0.07925616574330217,0.27512611288728234
592,Xiaomi Wearables Bracelet Connecté Pro,9,4,-0.5181225598828508,106,3.7,2024-09-15 10:25:45.743084,Performant Xiaomi Wearables Bracelet Connecté Pro. Interface intuitive. Idéal pour bracelet connecté. Catégorie Wearables.,3,2.218636953144095,0.15063305945703953,0.3772340980305571
593,Asus Accessoires Cable Standard,0,5,-0.8336612892537814,32,3.7,2023-11-26 10:25:45.743084,Polyvalent Asus Accessoires Cable Standard. Haute performance. Idéal pour cable. Catégorie Accessoires.,3,-0.5546592382860237,0.8147574878135823,-1.2564936642618445
594,Dell Smartphones iPhone Standard,7,35,-0.11349555019295053,199,3.8,2025-08-26 10:25:45.743084,Élégant Dell Smartphones iPhone Standard. Interface intuitive. Idéal pour iphone. Catégorie Smartphones.,3,-0.6655910859432285,-0.9021550968581621,-0.9501697088320195
595,Apple Photo Drone Max,5,13,2.5040782615088695,118,4.7,2025-07-17 10:25:45.743084,Compact Apple Photo Drone Max. Interface intuitive. Idéal pour drone. Catégorie Photo.,3,1.5530458672008665,-0.047825998235443055,0.8877740237469325
596,Asus Wearables Lunettes AR Pro,9,19,-0.8230193445057816,287,4.2,2023-12-10 10:25:45.743084,Premium Asus Wearables Lunettes AR Pro. Connectivité avancée. Idéal pour lunettes ar. Catégorie Wearables.,3,0.6655910859432285,0.24402555719467842,-0.03119784254254351
597,Xiaomi Ordinateurs Workstation Lite,4,33,1.754824540136839,228,3.7,2025-09-13 10:25:45.743084,Puissant Xiaomi Ordinateurs Workstation Lite. Interface intuitive. Idéal pour workstation. Catégorie Ordinateurs.,3,-0.443727390628819,0.1831174064962182,-0.03119784254254351
598,Asus Photo Drone Lite,5,13,3.8058414838260997,117,3.7,2023-12-30 10:25:45.743084,Polyvalent Asus Photo Drone Lite. Interface intuitive. Idéal pour drone. Catégorie Photo.,3,-0.2218636953144095,-0.456418175837613,-1.8691415751214955
599,Acer Gaming Manette Max,3,20,0.3584594966026282,175,3.9,2025-09-22 10:25:45.743084,Performant Acer Gaming Manette Max. Design moderne. Idéal pour manette. Catégorie Gaming.,3,0.2218636953144095,0.42362651438244553,-0.4906837756872815
600,LG Smartphones Feature Phone Max,7,15,0.39249344942527886,451,4.7,2024-07-07 10:25:45.743084,Innovant LG Smartphones Feature Phone Max. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.,3,-0.11093184765720475,-0.4897726393153412,1.1940979791767583
601,Dell Accessoires Housse Max,0,16,-0.936067203285962,184,4.0,2024-07-21 10:25:45.743084,Puissant Dell Accessoires Housse Max. Longue autonomie. Idéal pour housse. Catégorie Accessoires.,2,-1.5530458672008665,0.8147574878135823,0.7039796504890379
602,Lenovo Ordinateurs Desktop Pro,4,12,1.5558201733492434,317,3.7,2025-05-23 10:25:45.743084,Puissant Lenovo Ordinateurs Desktop Pro. Interface intuitive. Idéal pour desktop. Catégorie Ordinateurs.,3,-0.887454781257638,-0.845553583077775,0.8877740237469325
603,Acer Gaming PC Gaming Max,3,22,-0.5514369145368272,498,4.1,2024-12-02 10:25:45.743084,Performant Acer Gaming PC Gaming Max. Connectivité avancée. Idéal pour pc gaming. Catégorie Gaming.,3,-1.774909562515276,0.985671862758281,-0.03119784254254351
604,Acer Gaming PC Gaming Max,3,22,-0.024457945801352472,337,4.3,2024-09-16 10:25:45.743084,Innovant Acer Gaming PC Gaming Max. Connectivité avancée. Idéal pour pc gaming. Catégorie Gaming.,3,0.2218636953144095,-0.5821388458690498,-0.6438457534021944
605,Apple Ordinateurs Desktop Lite,4,12,0.35574326689551966,214,3.5,2025-08-20 10:25:45.743084,Compact Apple Ordinateurs Desktop Lite. Interface intuitive. Idéal pour desktop. Catégorie Ordinateurs.,3,-0.443727390628819,1.3200695528674737,0.5814500683171065
606,Acer Gaming Manette Plus,3,20,0.29951325788418365,220,4.4,2024-11-10 10:25:45.743084,Performant Acer Gaming Manette Plus. Longue autonomie. Idéal pour manette. Catégorie Gaming.,3,0.0,-1.0447909115847378,0.5814500683171065
607,Acer Gaming PC Gaming Pro,3,22,-0.21873931615793124,129,4.1,2024-03-08 10:25:45.743084,Élégant Acer Gaming PC Gaming Pro. Haute performance. Idéal pour pc gaming. Catégorie Gaming.,3,-0.5546592382860237,-0.9285691366223428,0.27512611288728234
608,Dell Tablettes Android Tablet Standard,8,2,-0.14125582320701863,332,3.5,2025-05-05 10:25:45.743084,Performant Dell Tablettes Android Tablet Standard. Interface intuitive. Idéal pour android tablet. Catégorie Tablettes.,3,-0.11093184765720475,-1.0234440549589918,-3.707085307700447
609,Apple Photo Drone Max,5,13,1.0826083635548531,271,4.5,2024-07-04 10:25:45.743084,Performant Apple Photo Drone Max. Interface intuitive. Idéal pour drone. Catégorie Photo.,3,-0.7765229336004332,-0.8745124971049498,1.8067458900364084
610,Xiaomi Ordinateurs Ultrabook Pro,4,31,1.7163209705200286,245,4.6,2025-01-31 10:25:45.743084,Puissant Xiaomi Ordinateurs Ultrabook Pro. Interface intuitive. Idéal pour ultrabook. Catégorie Ordinateurs.,3,-1.4421140195436617,-0.6772788123793264,-0.9501697088320195
611,Lenovo Smart Home Éclairage Standard,6,36,-0.631727853864117,122,4.4,2024-12-06 10:25:45.743084,Polyvalent Lenovo Smart Home Éclairage Standard. Design moderne. Idéal pour éclairage. Catégorie Smart Home.,3,1.331182171886457,-0.4036966045341073,1.1940979791767583
612,Samsung Accessoires Souris Max,0,28,-0.919911717639951,7,4.0,2023-11-13 10:25:45.743084,Innovant Samsung Accessoires Souris Max. Design moderne. Idéal pour souris. Catégorie Accessoires.,0,-1.6639777148580712,0.8977730413581503,0.8877740237469325
613,Dell Audio Casque Bluetooth Plus,1,9,-0.7809887303439196,402,4.3,2024-12-11 10:25:45.743084,Premium Dell Audio Casque Bluetooth Plus. Connectivité avancée. Idéal pour casque bluetooth. Catégorie Audio.,3,1.331182171886457,-0.8254691749621537,0.7039796504890379
614,Acer Photo Objectif Max,5,21,3.3692683695212517,415,4.1,2024-07-23 10:25:45.743084,Premium Acer Photo Objectif Max. Interface intuitive. Idéal pour objectif. Catégorie Photo.,3,1.1093184765720474,0.9600347065165763,0.7564923285627221
615,Dell Audio Soundbar Max,1,27,-0.7569987463262858,66,4.6,2024-09-08 10:25:45.743084,Compact Dell Audio Soundbar Max. Connectivité avancée. Idéal pour soundbar. Catégorie Audio.,3,-0.5546592382860237,-0.3474602618103677,0.42828809060219447
616,Apple Gaming Jeux Pro,3,17,0.2086715904781628,114,4.4,2024-02-05 10:25:45.743084,Compact Apple Gaming Jeux Pro. Connectivité avancée. Idéal pour jeux. Catégorie Gaming.,3,0.7765229336004332,-1.173246557595806,-0.03119784254254351
