user_id,age,gender,location,registration_date,activity_level
2410,20,F,69,2023-12-27 10:25:45.743084,4
2411,36,M,67,2025-06-10 10:25:45.743084,1
2412,42,M,59,2025-06-02 10:25:45.743084,2
2413,21,M,34,2024-05-22 10:25:45.743084,1
2414,22,M,13,2024-11-10 10:25:45.743084,3
2415,38,F,75,2025-05-24 10:25:45.743084,1
2416,32,M,13,2024-08-26 10:25:45.743084,3
2417,34,M,13,2024-01-19 10:25:45.743084,1
2418,32,M,13,2024-12-04 10:25:45.743084,1
2419,33,F,75,2025-04-04 10:25:45.743084,3
2420,19,F,33,2025-02-08 10:25:45.743084,1
2421,38,M,69,2025-05-21 10:25:45.743084,1
2422,39,M,35,2024-08-17 10:25:45.743084,1
2423,28,M,75,2025-08-04 10:25:45.743084,3
2424,29,F,31,2025-10-01 10:25:45.743084,3
2425,18,M,75,2025-07-22 10:25:45.743084,1
2426,34,F,44,2024-03-05 10:25:45.743084,1
2427,34,F,75,2024-03-15 10:25:45.743084,2
2428,29,F,67,2024-02-12 10:25:45.743084,2
2429,38,M,35,2024-12-12 10:25:45.743084,4
2430,27,F,44,2024-11-21 10:25:45.743084,3
2431,34,F,75,2024-10-17 10:25:45.743084,3
2432,21,M,33,2025-05-29 10:25:45.743084,2
2433,29,M,34,2024-11-13 10:25:45.743084,3
2434,28,M,75,2024-03-31 10:25:45.743084,4
2435,31,M,33,2024-05-26 10:25:45.743084,3
2436,27,M,35,2025-07-13 10:25:45.743084,3
2437,28,F,34,2025-04-09 10:25:45.743084,3
2438,36,M,35,2024-12-20 10:25:45.743084,3
2439,26,F,67,2025-03-31 10:25:45.743084,2
2440,18,M,67,2023-12-16 10:25:45.743084,3
2441,43,Other,31,2023-12-21 10:25:45.743084,1
2442,41,M,33,2023-12-14 10:25:45.743084,3
2443,19,F,35,2024-03-24 10:25:45.743084,4
2444,35,M,59,2025-11-04 10:25:45.743084,4
2445,25,M,67,2024-10-11 10:25:45.743084,2
2446,32,F,75,2025-03-04 10:25:45.743084,1
2447,32,M,69,2025-04-19 10:25:45.743084,1
2448,28,F,13,2025-02-14 10:25:45.743084,3
2449,23,F,13,2024-04-05 10:25:45.743084,4
2450,24,M,13,2025-07-17 10:25:45.743084,3
2451,22,F,34,2025-04-15 10:25:45.743084,1
2452,23,F,75,2024-03-27 10:25:45.743084,4
2453,29,M,34,2024-10-05 10:25:45.743084,5
2454,24,F,59,2025-07-24 10:25:45.743084,2
2455,35,F,13,2024-09-26 10:25:45.743084,3
2456,41,M,13,2024-04-19 10:25:45.743084,3
2457,25,M,59,2024-12-11 10:25:45.743084,3
2458,31,F,34,2025-07-28 10:25:45.743084,5
2459,33,M,67,2024-09-06 10:25:45.743084,1
2460,33,M,67,2025-07-04 10:25:45.743084,3
2461,30,M,67,2024-10-14 10:25:45.743084,3
2462,35,F,33,2025-04-07 10:25:45.743084,4
2463,33,M,67,2025-04-09 10:25:45.743084,4
2464,20,M,35,2025-05-03 10:25:45.743084,5
2465,36,F,67,2025-03-20 10:25:45.743084,2
2466,37,M,75,2025-10-30 10:25:45.743084,4
2467,23,F,67,2025-06-03 10:25:45.743084,2
2468,30,Other,31,2024-09-06 10:25:45.743084,2
2469,35,F,35,2025-03-05 10:25:45.743084,1
2470,28,F,75,2023-11-22 10:25:45.743084,4
2471,38,M,69,2024-11-16 10:25:45.743084,5
2472,48,F,13,2024-10-09 10:25:45.743084,1
2473,23,M,13,2025-09-24 10:25:45.743084,1
2474,18,M,75,2024-02-25 10:25:45.743084,4
2475,32,M,35,2025-01-04 10:25:45.743084,3
2476,35,M,75,2025-06-24 10:25:45.743084,5
2477,28,F,69,2024-09-15 10:25:45.743084,1
2478,41,M,75,2025-10-09 10:25:45.743084,1
2479,19,F,33,2025-08-10 10:25:45.743084,2
2480,35,F,13,2023-12-02 10:25:45.743084,1
2481,25,F,13,2025-07-08 10:25:45.743084,1
2482,43,M,44,2025-03-04 10:25:45.743084,1
2483,45,F,59,2024-08-02 10:25:45.743084,1
2484,23,M,75,2025-09-06 10:25:45.743084,1
2485,25,M,75,2025-06-19 10:25:45.743084,5
2486,36,Other,13,2025-06-18 10:25:45.743084,1
2487,26,M,67,2024-06-25 10:25:45.743084,2
2488,29,M,69,2023-12-27 10:25:45.743084,4
2489,30,F,33,2025-06-24 10:25:45.743084,3
2490,18,M,13,2025-03-10 10:25:45.743084,3
2491,29,F,44,2024-04-27 10:25:45.743084,3
2492,24,M,75,2025-04-24 10:25:45.743084,4
2493,26,M,75,2025-08-10 10:25:45.743084,4
2494,41,M,31,2025-07-31 10:25:45.743084,3
2495,19,M,69,2024-11-28 10:25:45.743084,4
2496,36,M,75,2024-04-04 10:25:45.743084,2
2497,27,F,59,2025-10-02 10:25:45.743084,1
2498,27,F,67,2024-07-10 10:25:45.743084,4
2499,36,F,69,2023-12-07 10:25:45.743084,2
2500,32,M,59,2025-06-13 10:25:45.743084,4
2501,55,F,67,2025-10-22 10:25:45.743084,1
2502,59,F,35,2024-02-25 10:25:45.743084,2
2503,46,F,31,2024-05-18 10:25:45.743084,4
2504,43,M,34,2023-11-24 10:25:45.743084,1
2505,39,F,75,2025-01-29 10:25:45.743084,4
2506,41,F,44,2024-09-21 10:25:45.743084,5
2507,70,M,13,2025-01-06 10:25:45.743084,4
2508,62,F,75,2024-04-08 10:25:45.743084,3
2509,36,M,31,2024-12-31 10:25:45.743084,3
2510,36,F,75,2025-10-12 10:25:45.743084,4
2511,54,F,59,2024-05-31 10:25:45.743084,3
2512,55,F,31,2024-12-29 10:25:45.743084,3
2513,55,M,44,2025-04-01 10:25:45.743084,5
2514,47,M,75,2025-07-23 10:25:45.743084,3
2515,48,F,75,2025-03-01 10:25:45.743084,5
2516,53,M,33,2024-01-07 10:25:45.743084,1
2517,50,M,67,2025-10-27 10:25:45.743084,1
2518,27,F,75,2024-03-25 10:25:45.743084,2
2519,47,F,13,2025-04-19 10:25:45.743084,2
2520,41,M,67,2024-06-04 10:25:45.743084,3
2521,51,M,75,2025-06-01 10:25:45.743084,1
2522,70,M,67,2024-10-02 10:25:45.743084,5
2523,53,F,44,2025-09-13 10:25:45.743084,2
2524,46,F,31,2025-03-08 10:25:45.743084,2
2525,59,F,69,2025-04-26 10:25:45.743084,1
2526,54,F,13,2024-11-24 10:25:45.743084,3
2527,54,F,69,2024-09-21 10:25:45.743084,1
2528,56,F,67,2024-04-30 10:25:45.743084,1
2529,70,M,34,2025-02-17 10:25:45.743084,3
2530,38,F,59,2025-05-03 10:25:45.743084,1
2531,54,M,35,2024-10-20 10:25:45.743084,1
2532,40,F,13,2025-05-17 10:25:45.743084,3
2533,55,F,33,2024-11-01 10:25:45.743084,1
2534,40,M,31,2025-09-27 10:25:45.743084,2
2535,45,F,35,2025-10-02 10:25:45.743084,1
2536,47,M,69,2025-08-24 10:25:45.743084,2
2537,59,F,59,2025-10-14 10:25:45.743084,3
2538,59,M,67,2024-08-01 10:25:45.743084,1
2539,37,F,31,2025-07-21 10:25:45.743084,4
2540,50,M,75,2025-03-14 10:25:45.743084,4
2541,42,M,44,2024-05-19 10:25:45.743084,1
2542,37,M,69,2024-07-14 10:25:45.743084,5
2543,47,M,59,2024-08-16 10:25:45.743084,1
2544,46,M,67,2025-05-29 10:25:45.743084,1
2545,70,F,44,2024-09-05 10:25:45.743084,1
2546,54,M,31,2024-06-22 10:25:45.743084,2
2547,36,M,59,2024-09-04 10:25:45.743084,3
2548,44,M,75,2024-08-26 10:25:45.743084,2
2549,60,F,13,2025-10-26 10:25:45.743084,4
2550,70,F,67,2024-06-04 10:25:45.743084,3
2551,34,F,59,2025-10-11 10:25:45.743084,2
2552,31,F,75,2025-10-26 10:25:45.743084,3
2553,68,M,13,2025-03-19 10:25:45.743084,4
2554,53,M,59,2024-09-24 10:25:45.743084,1
2555,41,M,34,2025-03-10 10:25:45.743084,2
2556,55,F,35,2024-10-27 10:25:45.743084,2
2557,23,Other,13,2025-05-31 10:25:45.743084,2
2558,50,F,67,2024-08-11 10:25:45.743084,2
2559,53,M,33,2024-08-25 10:25:45.743084,2
2560,59,M,59,2024-03-08 10:25:45.743084,3
2561,39,M,33,2025-06-14 10:25:45.743084,3
2562,50,F,75,2025-09-27 10:25:45.743084,3
2563,40,M,67,2025-05-14 10:25:45.743084,1
2564,52,F,75,2024-11-27 10:25:45.743084,2
2565,41,M,13,2024-12-13 10:25:45.743084,2
2566,45,F,35,2024-10-23 10:25:45.743084,2
2567,40,F,33,2024-04-02 10:25:45.743084,4
2568,56,F,35,2024-08-28 10:25:45.743084,2
2569,58,F,44,2023-12-18 10:25:45.743084,1
2570,47,F,69,2024-08-25 10:25:45.743084,2
2571,50,F,67,2024-01-24 10:25:45.743084,4
2572,35,F,75,2024-10-24 10:25:45.743084,3
2573,47,F,67,2025-01-30 10:25:45.743084,2
2574,49,Other,13,2025-09-06 10:25:45.743084,1
2575,70,F,35,2024-07-24 10:25:45.743084,2
2576,38,F,75,2025-03-09 10:25:45.743084,3
2577,64,F,33,2024-06-11 10:25:45.743084,5
2578,59,M,67,2024-05-29 10:25:45.743084,3
2579,52,M,31,2025-05-09 10:25:45.743084,3
2580,67,F,34,2024-08-08 10:25:45.743084,2
2581,53,F,35,2025-06-02 10:25:45.743084,2
2582,53,F,34,2025-10-17 10:25:45.743084,4
2583,49,M,67,2024-08-09 10:25:45.743084,2
2584,62,F,31,2024-03-24 10:25:45.743084,5
2585,60,F,75,2024-02-24 10:25:45.743084,2
2586,43,M,75,2025-07-27 10:25:45.743084,1
2587,36,F,13,2025-06-27 10:25:45.743084,3
2588,47,F,75,2024-07-07 10:25:45.743084,1
2589,41,M,33,2024-07-10 10:25:45.743084,1
2590,49,F,75,2023-12-26 10:25:45.743084,2
2591,62,F,75,2025-09-20 10:25:45.743084,3
2592,45,M,75,2025-05-01 10:25:45.743084,2
2593,49,M,35,2024-06-23 10:25:45.743084,1
2594,50,Other,33,2025-08-19 10:25:45.743084,3
2595,58,M,69,2024-06-30 10:25:45.743084,2
2596,27,M,67,2023-12-28 10:25:45.743084,4
2597,43,M,75,2024-02-15 10:25:45.743084,2
2598,52,F,67,2025-01-01 10:25:45.743084,3
2599,62,F,33,2024-10-08 10:25:45.743084,1
2600,45,F,75,2025-03-02 10:25:45.743084,3
2601,31,M,59,2024-02-15 10:25:45.743084,3
2602,56,F,34,2025-10-02 10:25:45.743084,4
2603,43,M,31,2024-03-24 10:25:45.743084,1
2604,38,M,67,2023-11-10 10:25:45.743084,2
2605,43,M,75,2025-05-21 10:25:45.743084,3
2606,48,M,13,2024-04-14 10:25:45.743084,1
2607,43,F,75,2024-12-25 10:25:45.743084,2
2608,27,F,13,2025-09-03 10:25:45.743084,4
2609,58,M,13,2025-03-06 10:25:45.743084,2
2610,62,F,67,2025-03-07 10:25:45.743084,5
2611,56,F,75,2025-09-01 10:25:45.743084,1
2612,38,F,31,2024-05-27 10:25:45.743084,3
2613,47,M,44,2024-08-25 10:25:45.743084,3
2614,49,F,67,2024-09-28 10:25:45.743084,2
2615,55,M,67,2024-08-23 10:25:45.743084,5
2616,56,F,34,2025-08-27 10:25:45.743084,1
2617,42,M,67,2024-01-04 10:25:45.743084,4
2618,50,F,35,2024-02-04 10:25:45.743084,3
2619,54,M,67,2025-09-02 10:25:45.743084,1
2620,64,M,34,2025-06-14 10:25:45.743084,4
2621,57,F,75,2024-06-29 10:25:45.743084,2
2622,57,F,31,2025-05-05 10:25:45.743084,4
2623,50,F,59,2023-12-13 10:25:45.743084,2
2624,64,F,69,2024-05-02 10:25:45.743084,4
2625,54,M,13,2025-01-05 10:25:45.743084,3
2626,41,F,33,2024-05-03 10:25:45.743084,1
2627,64,M,67,2023-12-12 10:25:45.743084,3
2628,56,M,75,2024-12-15 10:25:45.743084,1
2629,45,F,34,2025-03-26 10:25:45.743084,2
2630,45,F,34,2024-05-13 10:25:45.743084,1
2631,52,F,67,2024-08-27 10:25:45.743084,1
2632,54,F,67,2023-12-13 10:25:45.743084,1
2633,51,F,34,2023-11-14 10:25:45.743084,2
2634,53,M,44,2024-09-05 10:25:45.743084,2
2635,66,M,13,2025-06-08 10:25:45.743084,2
2636,60,F,44,2025-07-14 10:25:45.743084,1
2637,51,M,34,2024-02-22 10:25:45.743084,3
2638,59,M,67,2024-10-13 10:25:45.743084,3
2639,39,M,35,2024-08-22 10:25:45.743084,2
2640,53,F,75,2025-02-12 10:25:45.743084,4
2641,68,M,33,2025-08-22 10:25:45.743084,3
2642,47,F,69,2025-05-14 10:25:45.743084,3
2643,41,F,75,2025-04-24 10:25:45.743084,1
2644,43,M,13,2025-03-24 10:25:45.743084,1
2645,39,F,75,2024-03-21 10:25:45.743084,4
2646,42,F,35,2025-04-04 10:25:45.743084,4
2647,46,F,13,2025-02-26 10:25:45.743084,1
2648,35,F,13,2024-08-10 10:25:45.743084,2
2649,50,M,67,2024-05-20 10:25:45.743084,3
2650,59,F,69,2024-02-28 10:25:45.743084,3
2651,40,M,75,2024-10-08 10:25:45.743084,4
2652,65,F,13,2024-04-19 10:25:45.743084,1
2653,55,F,75,2025-02-16 10:25:45.743084,2
2654,60,F,75,2025-08-29 10:25:45.743084,1
2655,43,M,75,2024-07-25 10:25:45.743084,2
2656,58,M,33,2024-05-13 10:25:45.743084,1
2657,39,M,75,2023-11-19 10:25:45.743084,4
2658,58,M,69,2024-10-15 10:25:45.743084,2
2659,51,M,67,2024-09-02 10:25:45.743084,4
2660,55,F,31,2025-06-08 10:25:45.743084,1
2661,38,M,67,2025-09-25 10:25:45.743084,1
2662,41,Other,44,2024-05-20 10:25:45.743084,1
2663,55,M,69,2024-05-02 10:25:45.743084,2
2664,40,F,34,2025-07-22 10:25:45.743084,4
2665,54,F,75,2025-08-20 10:25:45.743084,2
2666,36,F,75,2024-12-24 10:25:45.743084,1
2667,58,F,59,2025-01-15 10:25:45.743084,1
2668,37,M,44,2025-04-15 10:25:45.743084,1
2669,55,F,35,2024-10-05 10:25:45.743084,3
2670,56,M,67,2024-02-01 10:25:45.743084,2
2671,43,M,69,2024-12-19 10:25:45.743084,3
2672,55,F,33,2025-09-20 10:25:45.743084,3
2673,52,F,44,2024-02-10 10:25:45.743084,1
2674,44,F,67,2024-05-12 10:25:45.743084,1
2675,39,M,35,2024-03-27 10:25:45.743084,3
2676,30,M,67,2025-03-07 10:25:45.743084,3
2677,53,M,13,2024-10-01 10:25:45.743084,2
2678,34,M,34,2024-07-16 10:25:45.743084,1
2679,50,M,13,2023-11-11 10:25:45.743084,1
2680,47,M,13,2024-07-29 10:25:45.743084,1
2681,56,M,67,2024-12-01 10:25:45.743084,1
2682,46,F,75,2024-07-03 10:25:45.743084,1
2683,46,M,67,2025-02-04 10:25:45.743084,2
2684,57,F,75,2024-08-04 10:25:45.743084,1
2685,53,M,35,2024-10-07 10:25:45.743084,1
2686,53,F,13,2024-09-09 10:25:45.743084,4
2687,54,F,69,2025-06-23 10:25:45.743084,3
2688,34,M,13,2025-06-13 10:25:45.743084,4
2689,57,F,33,2023-11-16 10:25:45.743084,2
2690,56,M,69,2024-07-29 10:25:45.743084,3
2691,39,F,59,2025-09-04 10:25:45.743084,1
2692,47,M,75,2024-11-07 10:25:45.743084,3
2693,49,Other,75,2025-10-14 10:25:45.743084,1
2694,48,M,75,2024-07-03 10:25:45.743084,1
2695,53,M,31,2024-01-07 10:25:45.743084,4
2696,64,F,35,2025-09-18 10:25:45.743084,3
2697,60,M,67,2024-03-05 10:25:45.743084,4
2698,36,F,13,2025-02-23 10:25:45.743084,2
2699,56,M,33,2024-09-14 10:25:45.743084,2
2700,63,F,34,2024-04-16 10:25:45.743084,2
2701,53,M,13,2024-12-24 10:25:45.743084,3
2702,60,F,31,2025-10-07 10:25:45.743084,3
2703,70,F,44,2025-04-02 10:25:45.743084,4
2704,60,M,75,2025-10-25 10:25:45.743084,1
2705,52,M,75,2024-09-18 10:25:45.743084,3
2706,60,M,75,2025-10-11 10:25:45.743084,2
2707,51,Other,59,2024-03-04 10:25:45.743084,1
2708,50,M,75,2025-08-20 10:25:45.743084,2
2709,46,M,75,2024-09-02 10:25:45.743084,2
2710,65,M,69,2024-11-15 10:25:45.743084,1
2711,41,M,75,2025-07-26 10:25:45.743084,1
2712,65,F,75,2024-06-18 10:25:45.743084,2
2713,54,F,67,2024-06-16 10:25:45.743084,2
2714,36,F,75,2024-03-20 10:25:45.743084,2
2715,53,F,59,2025-03-08 10:25:45.743084,1
2716,28,F,69,2024-04-09 10:25:45.743084,1
2717,56,M,59,2025-02-12 10:25:45.743084,5
2718,58,M,33,2025-07-17 10:25:45.743084,4
2719,44,F,13,2024-11-21 10:25:45.743084,2
2720,51,F,35,2025-01-03 10:25:45.743084,5
2721,69,F,44,2025-10-23 10:25:45.743084,3
2722,44,M,35,2025-05-20 10:25:45.743084,1
2723,39,M,31,2025-03-01 10:25:45.743084,1
2724,64,M,67,2025-05-08 10:25:45.743084,4
2725,69,F,34,2025-09-15 10:25:45.743084,3
2726,50,F,67,2024-06-15 10:25:45.743084,4
2727,60,F,44,2024-07-15 10:25:45.743084,4
2728,63,M,31,2025-10-01 10:25:45.743084,2
2729,42,F,34,2025-07-07 10:25:45.743084,1
2730,45,M,67,2024-01-27 10:25:45.743084,1
2731,62,M,67,2025-04-26 10:25:45.743084,1
2732,66,F,69,2025-02-04 10:25:45.743084,1
2733,55,M,35,2025-04-28 10:25:45.743084,2
2734,41,M,13,2025-10-25 10:25:45.743084,1
2735,69,F,44,2024-11-09 10:25:45.743084,1
2736,44,F,75,2024-01-23 10:25:45.743084,2
2737,46,M,69,2025-06-04 10:25:45.743084,2
2738,53,F,67,2024-02-27 10:25:45.743084,2
2739,65,M,75,2024-01-07 10:25:45.743084,2
2740,58,F,59,2025-05-18 10:25:45.743084,3
2741,54,F,33,2025-04-05 10:25:45.743084,4
2742,54,F,75,2024-05-30 10:25:45.743084,1
2743,50,F,69,2025-06-13 10:25:45.743084,1
2744,55,M,33,2025-05-07 10:25:45.743084,4
2745,24,M,75,2024-04-06 10:25:45.743084,2
2746,47,M,35,2024-04-21 10:25:45.743084,3
2747,52,M,67,2024-10-05 10:25:45.743084,1
2748,38,F,13,2025-04-20 10:25:45.743084,4
2749,53,M,75,2025-01-30 10:25:45.743084,4
2750,47,M,31,2024-03-03 10:25:45.743084,3
2751,67,M,34,2025-10-01 10:25:45.743084,1
2752,65,Other,13,2024-06-02 10:25:45.743084,4
2753,45,M,75,2025-06-24 10:25:45.743084,3
2754,48,F,44,2025-03-19 10:25:45.743084,3
2755,49,M,67,2024-02-06 10:25:45.743084,1
2756,45,M,69,2025-04-10 10:25:45.743084,3
2757,51,F,31,2025-02-03 10:25:45.743084,1
2758,42,F,67,2023-12-31 10:25:45.743084,1
2759,38,F,59,2025-02-11 10:25:45.743084,3
2760,56,F,34,2024-03-19 10:25:45.743084,1
2761,56,M,33,2025-04-13 10:25:45.743084,3
2762,41,M,67,2025-01-03 10:25:45.743084,3
2763,58,F,59,2025-02-14 10:25:45.743084,1
2764,43,M,67,2025-06-04 10:25:45.743084,3
2765,52,F,59,2024-01-03 10:25:45.743084,4
2766,58,F,34,2025-05-30 10:25:45.743084,1
2767,49,M,13,2025-02-20 10:25:45.743084,3
2768,54,F,69,2025-09-23 10:25:45.743084,2
2769,44,M,35,2024-09-15 10:25:45.743084,2
2770,48,M,13,2023-11-27 10:25:45.743084,1
2771,47,M,33,2024-12-14 10:25:45.743084,2
2772,42,F,13,2024-07-22 10:25:45.743084,1
2773,48,M,35,2023-11-08 10:25:45.743084,5
2774,34,F,75,2024-06-15 10:25:45.743084,3
2775,45,F,35,2025-06-19 10:25:45.743084,2
2776,47,F,33,2024-01-18 10:25:45.743084,2
2777,47,F,75,2023-12-21 10:25:45.743084,2
2778,47,M,44,2025-01-11 10:25:45.743084,2
2779,49,M,13,2024-10-22 10:25:45.743084,2
2780,54,M,69,2025-10-22 10:25:45.743084,2
2781,58,F,69,2024-01-09 10:25:45.743084,1
2782,43,Other,75,2025-05-12 10:25:45.743084,1
2783,37,F,67,2024-01-05 10:25:45.743084,3
2784,39,F,75,2024-01-14 10:25:45.743084,4
2785,45,F,59,2025-03-02 10:25:45.743084,1
2786,46,M,69,2023-12-07 10:25:45.743084,1
2787,42,F,59,2024-08-24 10:25:45.743084,1
2788,37,F,69,2024-12-27 10:25:45.743084,5
2789,45,M,59,2024-05-07 10:25:45.743084,4
2790,51,Other,34,2024-03-22 10:25:45.743084,3
2791,55,M,59,2025-08-22 10:25:45.743084,4
2792,44,F,75,2025-08-27 10:25:45.743084,2
2793,45,F,59,2025-01-08 10:25:45.743084,5
2794,40,F,13,2024-11-22 10:25:45.743084,1
2795,49,M,75,2024-11-30 10:25:45.743084,1
2796,41,F,31,2025-02-06 10:25:45.743084,3
2797,55,F,31,2024-11-25 10:25:45.743084,2
2798,32,M,31,2024-11-23 10:25:45.743084,3
2799,46,F,34,2024-01-26 10:25:45.743084,2
2800,53,F,69,2025-10-04 10:25:45.743084,3
2801,51,F,69,2025-09-12 10:25:45.743084,1
2802,70,M,75,2025-05-10 10:25:45.743084,1
2803,53,F,59,2024-03-20 10:25:45.743084,4
2804,39,F,33,2025-09-04 10:25:45.743084,4
2805,49,M,69,2024-10-26 10:25:45.743084,5
2806,32,M,34,2024-03-05 10:25:45.743084,3
2807,49,Other,44,2024-05-05 10:25:45.743084,3
2808,41,F,31,2025-05-08 10:25:45.743084,3
2809,59,F,44,2024-12-11 10:25:45.743084,1
2810,44,M,59,2025-04-29 10:25:45.743084,1
2811,48,M,59,2024-03-14 10:25:45.743084,1
2812,43,M,13,2024-06-20 10:25:45.743084,4
2813,67,M,75,2023-11-08 10:25:45.743084,1
2814,46,F,75,2023-11-28 10:25:45.743084,4
2815,68,F,59,2024-09-05 10:25:45.743084,2
2816,58,F,67,2025-02-21 10:25:45.743084,3
2817,54,M,31,2025-09-24 10:25:45.743084,1
2818,53,F,75,2025-05-15 10:25:45.743084,1
2819,53,M,34,2025-01-12 10:25:45.743084,5
2820,30,M,35,2025-05-02 10:25:45.743084,1
2821,47,F,67,2024-11-27 10:25:45.743084,1
2822,58,F,33,2024-06-27 10:25:45.743084,1
2823,49,F,67,2024-07-15 10:25:45.743084,1
2824,35,M,75,2025-02-18 10:25:45.743084,1
2825,49,F,75,2024-10-24 10:25:45.743084,3
2826,67,F,75,2024-04-11 10:25:45.743084,2
2827,62,F,34,2024-08-13 10:25:45.743084,3
2828,49,M,75,2024-05-16 10:25:45.743084,1
2829,59,Other,44,2024-02-28 10:25:45.743084,4
2830,46,F,31,2023-12-07 10:25:45.743084,3
2831,32,F,69,2025-09-11 10:25:45.743084,1
2832,40,M,67,2025-01-07 10:25:45.743084,2
2833,65,M,75,2025-07-26 10:25:45.743084,1
2834,47,M,69,2023-11-21 10:25:45.743084,3
2835,47,M,34,2024-07-08 10:25:45.743084,3
2836,47,F,75,2024-06-03 10:25:45.743084,4
2837,69,M,59,2024-01-12 10:25:45.743084,1
2838,66,M,35,2024-02-16 10:25:45.743084,2
2839,70,M,67,2025-07-05 10:25:45.743084,1
2840,48,M,67,2023-12-09 10:25:45.743084,2
2841,52,M,69,2025-02-04 10:25:45.743084,2
2842,34,F,33,2025-07-09 10:25:45.743084,1
2843,64,F,75,2025-09-23 10:25:45.743084,3
2844,38,M,13,2025-10-25 10:25:45.743084,2
2845,52,M,75,2023-12-24 10:25:45.743084,4
2846,39,M,69,2024-07-12 10:25:45.743084,1
2847,44,M,67,2023-12-20 10:25:45.743084,4
2848,41,F,69,2024-12-20 10:25:45.743084,5
2849,43,F,33,2025-01-27 10:25:45.743084,4
2850,44,F,31,2024-07-01 10:25:45.743084,3
2851,44,F,31,2025-05-10 10:25:45.743084,4
2852,58,M,67,2024-06-14 10:25:45.743084,3
2853,38,F,13,2024-01-01 10:25:45.743084,1
2854,52,F,59,2024-03-27 10:25:45.743084,3
2855,62,F,31,2025-04-03 10:25:45.743084,3
2856,44,M,75,2024-08-27 10:25:45.743084,5
2857,42,F,44,2024-07-01 10:25:45.743084,2
2858,47,F,35,2025-06-16 10:25:45.743084,1
2859,61,F,75,2024-09-26 10:25:45.743084,3
2860,51,M,75,2025-06-18 10:25:45.743084,5
2861,44,F,75,2025-07-09 10:25:45.743084,1
2862,54,F,34,2025-09-23 10:25:45.743084,2
2863,38,F,34,2024-09-28 10:25:45.743084,2
2864,56,F,33,2024-07-04 10:25:45.743084,1
2865,54,F,31,2024-09-09 10:25:45.743084,1
2866,46,M,67,2024-03-30 10:25:45.743084,2
2867,41,F,34,2025-09-11 10:25:45.743084,4
2868,41,M,35,2025-04-21 10:25:45.743084,1
2869,55,F,35,2024-06-18 10:25:45.743084,2
2870,62,M,59,2025-01-01 10:25:45.743084,3
2871,43,F,31,2024-09-07 10:25:45.743084,5
2872,54,F,67,2024-08-12 10:25:45.743084,5
2873,29,F,67,2024-01-06 10:25:45.743084,2
2874,44,F,75,2025-05-28 10:25:45.743084,5
2875,49,F,75,2025-07-02 10:25:45.743084,1
2876,40,F,67,2024-05-02 10:25:45.743084,3
2877,40,M,13,2025-08-07 10:25:45.743084,3
2878,43,M,67,2025-09-30 10:25:45.743084,1
2879,52,M,69,2025-01-15 10:25:45.743084,2
2880,48,M,75,2025-05-27 10:25:45.743084,1
2881,27,F,75,2025-03-26 10:25:45.743084,4
2882,28,F,75,2023-12-23 10:25:45.743084,2
2883,43,F,13,2024-10-22 10:25:45.743084,3
2884,54,M,44,2025-08-24 10:25:45.743084,1
2885,22,M,34,2025-09-22 10:25:45.743084,1
2886,45,F,67,2024-11-29 10:25:45.743084,5
2887,44,F,31,2025-04-25 10:25:45.743084,3
2888,63,M,44,2024-09-26 10:25:45.743084,5
2889,46,F,44,2025-10-18 10:25:45.743084,1
2890,53,F,44,2025-01-04 10:25:45.743084,1
2891,51,M,44,2024-12-27 10:25:45.743084,2
2892,28,F,75,2024-04-05 10:25:45.743084,2
2893,57,M,75,2024-09-07 10:25:45.743084,1
2894,52,F,75,2024-11-24 10:25:45.743084,3
2895,55,M,75,2024-05-11 10:25:45.743084,2
2896,70,M,34,2025-05-08 10:25:45.743084,1
2897,29,F,13,2025-03-03 10:25:45.743084,2
2898,67,M,67,2024-07-08 10:25:45.743084,3
2899,47,F,67,2024-06-22 10:25:45.743084,3
2900,52,M,67,2024-09-07 10:25:45.743084,2
2901,49,M,67,2025-10-29 10:25:45.743084,2
2902,45,M,13,2024-03-31 10:25:45.743084,1
2903,44,F,44,2025-02-21 10:25:45.743084,4
2904,53,F,75,2024-01-03 10:25:45.743084,4
2905,34,M,35,2025-06-02 10:25:45.743084,3
2906,57,F,67,2024-12-31 10:25:45.743084,1
2907,45,F,67,2025-01-04 10:25:45.743084,2
2908,38,F,31,2025-05-28 10:25:45.743084,3
2909,45,F,34,2025-04-30 10:25:45.743084,5
2910,62,F,75,2024-03-21 10:25:45.743084,5
2911,44,F,75,2024-12-06 10:25:45.743084,4
2912,53,M,34,2024-07-10 10:25:45.743084,1
2913,42,M,31,2024-07-23 10:25:45.743084,5
2914,57,M,67,2024-05-31 10:25:45.743084,3
2915,56,M,75,2024-10-08 10:25:45.743084,4
2916,68,F,67,2025-08-28 10:25:45.743084,2
2917,48,M,31,2024-01-24 10:25:45.743084,2
2918,56,M,35,2025-02-07 10:25:45.743084,2
2919,50,F,35,2024-11-18 10:25:45.743084,1
2920,62,M,67,2024-02-07 10:25:45.743084,2
2921,42,M,13,2025-05-06 10:25:45.743084,4
2922,57,M,67,2024-05-18 10:25:45.743084,1
2923,48,F,75,2023-12-27 10:25:45.743084,1
2924,49,M,75,2024-08-05 10:25:45.743084,1
2925,50,M,31,2024-11-25 10:25:45.743084,2
2926,52,F,35,2025-09-24 10:25:45.743084,5
